"Animal Number","Animal Tag Id","Animal Life No. ","Lactation Days","Day Production","Date","Rumination Minutes","Intake Total","Rest Feed","Failures","Milkings","Fat/Protein Ratio","SCC Indication","Refusals","Day production Dev."
"AVG","","","","62.0","","","","","","","","","",""
"SUM","","","","","","","","","","","","","",""
"1111","","NL 1235469870","","","2026-04-13","","","","","","","","",""
"1111","","NL 1235469870","","","2026-04-14","","","","","","","","",""
"22","3087348","DD1022","295","28.2","2026-04-13","380","5.18","3.02","0","1","1.56","","2","-1.54"
"22","3087348","DD1022","296","26.9","2026-04-14","413","","","0","2","1.62","","1","-2.20"
"66","3087248","DD1170","108","81.3","2026-04-13","562","17.98","0.47","3","2","1.09","","0","-7.50"
"66","3087248","DD1170","109","82.7","2026-04-14","539","","","3","1","1.15","","0","-5.07"
"166","5927463","DD1171","473","","2026-04-13","500","","","","","","","",""
"166","5927463","DD1171","474","","2026-04-14","460","","","","","","","",""
"96","3087977","DD1196","234","69.0","2026-04-13","551","12.86","0.25","0","3","1.21","","2","-3.75"
"96","3087977","DD1196","235","69.4","2026-04-14","508","","","0","3","1.15","","11","-2.65"
"182","6634654","DD1342","226","78.0","2026-04-13","574","13.81","0.21","0","3","1.35","","3","-3.53"
"182","6634654","DD1342","227","73.9","2026-04-14","605","","","0","3","1.39","","8","-6.61"
"110","3087310","DD1351","255","73.4","2026-04-13","584","14.58","0.27","0","4","1.22","","4","-7.94"
"110","3087310","DD1351","256","71.0","2026-04-14","616","","","0","3","1.22","","16","-9.26"
"16","3087866","DD1357","229","56.2","2026-04-13","491","13.83","0.24","0","3","1.20","","8","-1.10"
"16","3087866","DD1357","230","55.3","2026-04-14","485","","","0","2","1.21","","3","-1.54"
"34","3086177","DD1364","61","55.8","2026-04-13","527","17.02","0.33","1","2","1.27","","0","-8.82"
"34","3086177","DD1364","62","56.9","2026-04-14","466","","","0","2","1.26","","0","-6.39"
"76","3087596","DD1349","465","59.7","2026-04-13","480","15.30","0.23","0","3","1.50","","5","-1.98"
"76","3087596","DD1349","466","58.4","2026-04-14","493","","","0","2","1.47","","6","-2.87"
"42","3087165","DD1262","149","34.0","2026-04-13","465","12.74","0.18","0","3","1.33","","5","10.14"
"42","3087165","DD1262","150","32.2","2026-04-14","499","","","0","1","1.34","","4","6.17"
"111","3086497","DD1402","359","67.5","2026-04-13","558","16.43","0.25","0","4","1.33","","7","-3.31"
"111","3086497","DD1402","360","68.6","2026-04-14","494","","","0","2","1.33","","5","-1.10"
"80","3086149","DD1406","334","58.6","2026-04-13","437","15.30","0.24","0","4","1.37","","13","-1.32"
"80","3086149","DD1406","335","58.9","2026-04-14","472","","","0","2","1.36","","9","-0.44"
"205","5925505","DD1413","262","49.8","2026-04-13","502","13.54","0.22","0","3","1.37","","4","-1.32"
"205","5925505","DD1413","263","47.6","2026-04-14","502","","","0","2","1.35","","9","-2.87"
"101","3087282","DD1272","242","80.9","2026-04-13","395","17.50","0.42","0","4","1.30","","4","-4.85"
"101","3087282","DD1272","243","80.7","2026-04-14","428","","","0","3","1.31","","1","-4.85"
"246","3086605","DD1411","453","","2026-04-13","512","","","","","","","",""
"246","3086605","DD1411","454","","2026-04-14","523","","","","","","","",""
"57","3087322","DD1285","139","67.5","2026-04-13","562","13.26","1.71","0","2","1.29","","0","-7.94"
"57","3087322","DD1285","140","68.3","2026-04-14","542","","","0","2","1.32","","1","-6.39"
"132","3087361","DD1311","473","","2026-04-13","366","","","","","","","",""
"132","3087361","DD1311","474","","2026-04-14","367","","","","","","","",""
"173","3542711","DD1321","28","82.0","2026-04-13","641","17.08","0.40","1","3","1.12","","0","-5.51"
"173","3542711","DD1321","29","84.9","2026-04-14","651","","","0","2","1.14","","0","-1.76"
"63","3086272","DD1423","333","54.7","2026-04-13","441","14.11","0.22","0","3","1.41","","3","-1.54"
"63","3086272","DD1423","334","55.8","2026-04-14","474","","","0","2","1.41","","3","-0.22"
"29","3086671","DD1595","293","51.1","2026-04-13","402","10.18","0.15","0","2","1.22","","3","-3.09"
"29","3086671","DD1595","294","51.1","2026-04-14","441","","","0","2","1.10","","3","-2.20"
"93","3086243","DD1425","341","72.8","2026-04-13","441","11.37","0.17","0","3","1.27","","5","0.22"
"93","3086243","DD1425","342","66.4","2026-04-14","482","","","0","3","1.31","","6","-5.51"
"149","3087997","DD1416","333","55.8","2026-04-13","563","13.54","0.27","0","3","1.39","","6","-3.31"
"149","3087997","DD1416","334","56.4","2026-04-14","543","","","0","2","1.37","","1","-1.98"
"83","6641288","DD1426","216","86.6","2026-04-13","574","17.26","0.34","0","5","1.23","","9","-2.65"
"83","6641288","DD1426","217","82.7","2026-04-14","554","","","0","3","1.19","","20","-5.73"
"46","3351614","DD1415","237","84.4","2026-04-13","522","17.20","0.36","0","5","1.16","","4","-1.98"
"46","3351614","DD1415","238","82.0","2026-04-14","565","","","0","3","1.14","","0","-3.75"
"21","3087503","DD1420","290","76.9","2026-04-13","413","16.07","0.37","0","3","1.36","","1","-3.97"
"21","3087503","DD1420","291","70.3","2026-04-14","480","","","0","3","1.44","","1","-9.04"
"190","3353629","US DD1432","210","59.1","2026-04-13","501","12.98","0.24","0","3","1.46","","5","-1.32"
"190","3353629","US DD1432","211","54.0","2026-04-14","499","","","0","3","1.42","","5","-5.73"
"92","3087516","DD1433","190","75.6","2026-04-13","481","18.75","0.31","0","3","1.15","","0","-9.04"
"92","3087516","DD1433","191","78.5","2026-04-14","502","","","0","3","1.20","","0","-4.41"
"78","3087494","DD1435","76","85.1","2026-04-13","656","16.55","0.28","0","3","1.13","","0","-8.82"
"78","3087494","DD1435","77","87.1","2026-04-14","564","","","0","2","1.12","","1","-5.07"
"103","3087255","DD1438","28","111.6","2026-04-13","595","20.06","0.46","0","4","1.13","","0","6.39"
"103","3087255","DD1438","29","108.2","2026-04-14","537","","","0","2","1.19","","0","2.43"
"62","3087292","US DD1627","198","85.3","2026-04-13","548","17.50","0.39","0","5","1.40","","19","-4.63"
"62","3087292","US DD1627","199","85.3","2026-04-14","541","","","0","3","1.38","","16","-3.53"
"211","6641911","DD1440","349","72.8","2026-04-13","430","16.65","0.30","0","4","1.37","","14","-9.92"
"211","6641911","DD1440","350","71.6","2026-04-14","481","","","0","2","1.36","","4","-9.26"
"271","6642304","DD1441","163","53.8","2026-04-13","435","11.90","1.55","0","2","1.36","","0","-11.90"
"271","6642304","DD1441","164","55.1","2026-04-14","511","","","0","1","1.40","","0","-9.04"
"115","3087667","DD1442","10","65.9","2026-04-13","427","17.86","0.51","0","4","1.03","","1","2.20"
"115","3087667","DD1442","11","65.5","2026-04-14","503","","","0","2","1.08","","1","0.88"
"123","3086581","DD1443","316","45.2","2026-04-13","524","15.45","0.50","0","3","1.53","","3","-1.76"
"123","3086581","DD1443","317","45.2","2026-04-14","567","","","0","1","1.56","","1","-1.32"
"1063","","DD1444","","","2026-04-13","","","","","","","","",""
"1063","","DD1444","","","2026-04-14","","","","","","","","",""
"139","3087241","DD1445","246","52.2","2026-04-13","575","10.58","0.44","0","2","1.06","","2","-5.73"
"139","3087241","DD1445","247","53.1","2026-04-14","530","","","0","2","1.08","","4","-3.97"
"268","6641401","DD1446","304","67.9","2026-04-13","481","13.69","0.28","0","4","1.18","","14","-8.60"
"268","6641401","DD1446","305","69.0","2026-04-14","556","","","0","4","1.19","","13","-6.17"
"71","3087258","DD1447","375","77.6","2026-04-13","511","17.44","0.38","0","5","1.44","","24","-11.68"
"71","3087258","DD1447","376","78.0","2026-04-14","495","","","0","4","1.40","","11","-9.70"
"6","3087355","DD1449","329","87.5","2026-04-13","504","16.43","0.26","0","3","1.22","","8","-5.07"
"6","3087355","DD1449","330","81.3","2026-04-14","525","","","0","3","1.26","","5","-9.70"
"56","3086452","DD1453","232","44.1","2026-04-13","563","11.67","2.99","0","2","1.40","","0","-6.83"
"56","3086452","DD1453","233","45.6","2026-04-14","555","","","0","1","1.43","","0","-3.97"
"222","6632589","DD1455","241","77.2","2026-04-13","581","16.79","0.34","0","4","1.52","","3","-4.63"
"222","6632589","DD1455","242","77.6","2026-04-14","592","","","0","3","1.49","","5","-2.87"
"73","3542905","DD1328","202","69.4","2026-04-13","514","18.21","0.26","0","4","1.39","","6","-2.65"
"73","3542905","DD1328","203","71.0","2026-04-14","554","","","0","3","1.31","","4","0.00"
"1081","","DD1459","","","2026-04-13","","","","","","","","",""
"1081","","DD1459","","","2026-04-14","","","","","","","","",""
"14","3087979","DD1332","206","69.7","2026-04-13","540","13.21","0.40","1","3","0.98","","1","-3.53"
"14","3087979","DD1332","207","69.9","2026-04-14","564","","","0","3","1.09","","5","-2.87"
"118","3087755","US DD1456","335","82.0","2026-04-13","483","17.68","0.39","0","5","1.30","","20","-6.39"
"118","3087755","US DD1456","336","82.7","2026-04-14","493","","","1","3","1.31","","9","-4.41"
"45","3086129","DD1462","338","","2026-04-13","425","","","","","","","",""
"45","3086129","DD1462","339","","2026-04-14","468","","","","","","","",""
"269","6642024","DD1463","6","41.0","2026-04-13","451","8.45","4.33","0","2","1.26","","0","-0.22"
"269","6642024","DD1463","7","43.7","2026-04-14","411","","","0","1","1.23","","0","-0.88"
"143","3183515","DD1467","242","77.8","2026-04-13","507","15.89","0.34","0","4","1.41","","7","-6.39"
"143","3183515","DD1467","243","78.9","2026-04-14","543","","","0","4","1.39","","6","-4.41"
"199","6633146","DD1470","210","93.7","2026-04-13","466","15.18","0.25","0","3","1.19","","0","-7.28"
"199","6633146","DD1470","211","90.8","2026-04-14","546","","","0","3","1.21","","2","-8.60"
"23","3087231","DD1471","370","44.3","2026-04-13","538","11.78","0.14","0","2","1.50","","6","-12.35"
"23","3087231","DD1471","371","44.8","2026-04-14","619","","","0","2","1.50","","2","-9.48"
"69","3087141","DD1473","326","81.1","2026-04-13","511","16.90","0.26","0","4","1.23","","2","-7.72"
"69","3087141","DD1473","327","80.5","2026-04-14","385","","","0","3","1.25","","2","-7.28"
"127","3086217","DD1474","208","51.6","2026-04-13","398","12.62","0.31","1","2","1.27","","0","-5.29"
"127","3086217","DD1474","209","54.9","2026-04-14","433","","","0","2","1.28","","0","-1.54"
"94","3087594","DD1476","199","69.4","2026-04-13","551","14.64","0.26","0","3","1.11","","1","-2.65"
"94","3087594","DD1476","200","73.9","2026-04-14","503","","","0","2","1.09","","0","1.98"
"26","3087118","DD1478","248","67.9","2026-04-13","540","16.19","0.20","0","3","1.30","","0","-23.15"
"26","3087118","DD1478","249","65.3","2026-04-14","468","","","0","3","1.34","","1","-22.27"
"108","3542732","DD1479","240","86.4","2026-04-13","500","16.90","0.29","0","4","1.43","","2","-4.19"
"108","3542732","DD1479","241","84.4","2026-04-14","533","","","0","3","1.39","","4","-4.85"
"202","3087167","DD1480","107","77.6","2026-04-13","535","15.36","0.20","0","3","1.30","","0","-0.88"
"202","3087167","DD1480","108","75.2","2026-04-14","521","","","0","3","1.24","","0","-1.54"
"162","5926949","DD1482","211","65.9","2026-04-13","510","13.04","0.47","1","3","1.22","","1","-4.19"
"162","5926949","DD1482","212","71.0","2026-04-14","572","","","0","3","1.28","","1","1.54"
"152","3353711","DD1484","91","81.8","2026-04-13","545","18.48","0.27","0","3","1.62","","0","-14.11"
"152","3353711","DD1484","92","84.2","2026-04-14","531","","","0","2","1.69","","0","-10.14"
"1108","","DD1485","","","2026-04-13","","","","","","","","",""
"1108","","DD1485","","","2026-04-14","","","","","","","","",""
"124","3087250","DD1486","224","65.3","2026-04-13","422","12.56","0.17","0","3","1.36","","2","-3.97"
"124","3087250","DD1486","225","67.2","2026-04-14","428","","","0","3","1.30","","3","-1.10"
"98","3087882","DD1487","117","99.9","2026-04-13","567","17.92","0.32","0","3","1.26","","0","-8.60"
"98","3087882","DD1487","118","95.0","2026-04-14","584","","","0","3","1.27","","0","-11.24"
"49","3086283","DD1488","370","","2026-04-13","480","","","","","","","",""
"49","3086283","DD1488","0","17.2","2026-04-14","331","","","0","1","1.16","","0","0.00"
"31","3087281","DD1394","111","80.2","2026-04-13","405","19.52","0.48","0","5","1.25","","7","-7.05"
"31","3087281","DD1394","112","78.9","2026-04-14","428","","","0","4","1.09","","6","-7.28"
"142","3086184","DD1376","539","","2026-04-13","568","","","","","","","",""
"142","3086184","DD1376","540","","2026-04-14","583","","","","","","","",""
"97","3088051","DD1373","484","0.0","2026-04-13","175","","","0","0","","","8","0.00"
"97","3088051","DD1373","485","0.0","2026-04-14","363","","","0","0","","","1","0.00"
"40","3087510","DD1397","141","86.4","2026-04-13","535","16.90","0.27","0","3","1.16","","1","-0.22"
"40","3087510","DD1397","142","86.2","2026-04-14","476","","","1","2","1.15","","1","0.22"
"116","3086998","DD1407","380","","2026-04-13","532","","","","","","","",""
"116","3086998","DD1407","381","","2026-04-14","561","","","","","","","",""
"35","3087215","DD1400","385","","2026-04-13","528","","","","","","","",""
"35","3087215","DD1400","386","","2026-04-14","590","","","","","","","",""
"133","3087396","DD1374","234","63.9","2026-04-13","490","17.56","0.28","0","3","1.27","","0","0.00"
"133","3087396","DD1374","235","64.4","2026-04-14","555","","","0","2","1.21","","2","1.10"
"28","3087460","DD1380","162","54.0","2026-04-13","441","12.62","0.16","0","3","1.34","","3","-2.43"
"28","3087460","DD1380","163","54.5","2026-04-14","477","","","0","2","1.31","","4","-1.32"
"91","3087334","US DD1396","460","51.1","2026-04-13","416","12.74","0.26","0","3","1.42","","22","-5.95"
"91","3087334","US DD1396","461","50.7","2026-04-14","452","","","0","3","1.42","","16","-5.51"
"151","3086706","DD1489","","","2026-04-13","362","","","","","","","",""
"151","3086706","DD1489","","","2026-04-14","392","","","","","","","",""
"24","3086116","DD1490","129","75.6","2026-04-13","508","16.01","0.32","0","4","1.20","","2","-7.50"
"24","3086116","DD1490","130","74.5","2026-04-14","566","","","0","2","1.17","","1","-6.61"
"95","3086498","DD1493","285","55.1","2026-04-13","529","11.85","3.43","0","2","1.51","","2","-6.17"
"95","3086498","DD1493","286","53.6","2026-04-14","483","","","0","2","1.56","","2","-6.17"
"32","3087545","DD1494","112","93.3","2026-04-13","473","18.39","0.36","0","4","1.14","","2","-9.48"
"32","3087545","DD1494","113","92.4","2026-04-14","505","","","0","3","1.16","","7","-8.82"
"47","3087308","DD1495","51","121.3","2026-04-13","507","20.00","0.59","0","5","0.98","","37","-13.23"
"47","3087308","DD1495","52","120.1","2026-04-14","604","","","0","4","1.01","","42","-12.35"
"234","6635136","DD1496","202","79.8","2026-04-13","441","15.24","0.32","0","4","1.19","","10","-3.97"
"234","6635136","DD1496","203","77.8","2026-04-14","468","","","0","3","1.19","","14","-5.07"
"250","6635110","DD1500","250","48.3","2026-04-13","570","14.32","0.27","0","3","1.47","","1","-2.87"
"250","6635110","DD1500","251","46.5","2026-04-14","599","","","0","2","1.47","","2","-4.19"
"72","3087950","DD1501","61","78.3","2026-04-13","498","12.80","0.23","0","2","1.00","","0","-9.04"
"72","3087950","DD1501","62","81.8","2026-04-14","465","","","0","2","1.00","","0","-4.41"
"125","3087179","DD1502","351","37.0","2026-04-13","516","9.81","0.13","0","2","1.35","","0","-1.54"
"125","3087179","DD1502","352","34.8","2026-04-14","485","","","0","1","1.35","","2","-3.31"
"50","3086511","DD1503","271","57.1","2026-04-13","570","13.62","0.19","0","3","1.34","","2","-5.07"
"50","3086511","DD1503","272","55.8","2026-04-14","535","","","0","2","1.32","","2","-5.51"
"77","3086851","DD1365","53","65.0","2026-04-13","513","15.60","0.24","0","3","1.54","","2","0.22"
"77","3086851","DD1365","54","66.1","2026-04-14","487","","","0","2","1.54","","1","1.10"
"172","3351267","DD1505","249","48.1","2026-04-13","430","11.57","0.19","0","2","1.28","","0","-6.61"
"172","3351267","DD1505","250","47.0","2026-04-14","447","","","0","2","1.30","","0","-5.95"
"220","6633304","DD1506","423","","2026-04-13","420","","","","","","","",""
"220","6633304","DD1506","424","","2026-04-14","390","","","","","","","",""
"213","6635043","DD1507","271","64.4","2026-04-13","572","14.46","0.25","0","3","1.36","","9","-3.31"
"213","6635043","DD1507","272","57.5","2026-04-14","577","","","1","1","1.32","","2","-9.04"
"53","3086247","DD1508","277","82.7","2026-04-13","466","16.90","0.29","0","4","1.17","","1","0.88"
"53","3086247","DD1508","278","81.1","2026-04-14","531","","","0","3","1.15","","2","-0.44"
"55","3183487","DD1510","285","37.9","2026-04-13","340","10.86","0.15","1","2","1.23","","2","-3.09"
"55","3183487","DD1510","286","37.9","2026-04-14","387","","","0","2","1.24","","1","-2.65"
"214","6635135","DD1511","303","59.5","2026-04-13","523","10.72","0.15","0","2","1.33","","17","-3.97"
"214","6635135","DD1511","304","55.3","2026-04-14","467","","","0","3","1.29","","13","-6.83"
"1141","","DD1512","","","2026-04-13","","","","","","","","",""
"1141","","DD1512","","","2026-04-14","","","","","","","","",""
"183","3087417","DD1513","273","72.5","2026-04-13","440","17.50","0.32","0","4","1.33","","7","-6.83"
"183","3087417","DD1513","274","70.5","2026-04-14","456","","","0","3","1.34","","5","-7.28"
"41","3087391","DD1514","281","71.6","2026-04-13","486","12.49","0.23","0","3","1.27","","4","-4.63"
"41","3087391","DD1514","282","71.0","2026-04-14","517","","","0","3","1.26","","3","-4.41"
"808","3087269","DD1521","242","57.1","2026-04-13","473","13.26","0.20","0","3","1.34","","4","-5.29"
"808","3087269","DD1521","243","54.9","2026-04-14","485","","","0","2","1.31","","1","-6.17"
"87","3087609","DD1522","302","55.1","2026-04-13","502","4.87","0.08","0","2","1.68","","22","-9.26"
"87","3087609","DD1522","303","55.8","2026-04-14","542","","","0","1","1.64","","17","-7.50"
"82","3087220","DD1523","287","38.8","2026-04-13","535","10.86","1.16","0","2","1.47","","0","2.65"
"82","3087220","DD1523","288","35.1","2026-04-14","549","","","0","1","1.42","","0","0.00"
"803","5927959","DD1524","262","56.7","2026-04-13","555","14.46","0.20","0","3","1.28","","1","0.44"
"803","5927959","DD1524","263","56.9","2026-04-14","540","","","0","2","1.27","","1","0.66"
"140","3352078","DD1525","259","51.4","2026-04-13","436","13.40","0.23","0","3","1.35","","17","-1.10"
"140","3352078","DD1525","260","51.6","2026-04-14","402","","","0","2","1.36","","12","-0.44"
"158","3087680","DD1528","275","58.2","2026-04-13","510","13.62","0.25","0","3","1.18","","9","-3.09"
"158","3087680","DD1528","276","55.8","2026-04-14","486","","","0","2","1.09","","4","-4.41"
"1157","","DD1529","","","2026-04-13","","","","","","","","",""
"1157","","DD1529","","","2026-04-14","","","","","","","","",""
"206","3543433","DD1530","262","47.6","2026-04-13","487","12.86","0.24","1","2","1.50","","1","-3.09"
"206","3543433","DD1530","263","48.3","2026-04-14","540","","","0","2","1.54","","1","-1.32"
"1162","","DD1533","","","2026-04-13","","","","","","","","",""
"1162","","DD1533","","","2026-04-14","","","","","","","","",""
"804","3087379","US DD1393","415","35.9","2026-04-13","359","10.30","0.12","0","3","1.26","","9","0.22"
"804","3087379","US DD1393","416","30.0","2026-04-14","376","","","0","2","1.31","","4","-5.07"
"48","3087565","DD1534","246","54.2","2026-04-13","468","13.90","0.20","0","3","1.26","","9","-4.19"
"48","3087565","DD1534","247","53.8","2026-04-14","416","","","0","2","1.25","","10","-3.75"
"148","3087735","DD1535","286","69.7","2026-04-13","531","11.85","0.21","0","3","1.27","","7","1.10"
"148","3087735","DD1535","287","66.1","2026-04-14","465","","","0","3","1.23","","3","-1.54"
"262","6634652","DD1537","291","51.8","2026-04-13","421","11.50","0.85","0","2","1.34","","1","-2.65"
"262","6634652","DD1537","292","50.7","2026-04-14","455","","","0","2","1.33","","0","-3.09"
"1169","","DD1539","","","2026-04-13","","","","","","","","",""
"1169","","DD1539","","","2026-04-14","","","","","","","","",""
"134","3087229","DD1540","163","59.3","2026-04-13","475","16.01","0.38","0","4","1.23","","3","-3.09"
"134","3087229","DD1540","164","59.7","2026-04-14","453","","","0","2","1.23","","6","-1.98"
"7","3087274","DD1542","278","45.4","2026-04-13","528","11.92","0.12","0","2","1.72","","0","-3.53"
"7","3087274","DD1542","279","45.2","2026-04-14","557","","","0","2","1.70","","1","-3.31"
"207","3086128","DD1543","265","53.4","2026-04-13","605","13.97","0.17","1","2","1.15","","5","-10.80"
"207","3086128","DD1543","266","49.4","2026-04-14","565","","","0","3","1.17","","1","-13.23"
"1174","","DD1544","","","2026-04-13","","","","","","","","",""
"1174","","DD1544","","","2026-04-14","","","","","","","","",""
"15","3087121","DD1546","286","46.5","2026-04-13","459","11.64","0.17","0","2","1.39","","5","-3.97"
"15","3087121","DD1546","287","46.7","2026-04-14","416","","","0","3","1.39","","4","-3.09"
"135","3086678","DD1547","456","","2026-04-13","531","","","","","","","",""
"135","3086678","DD1547","457","","2026-04-14","488","","","","","","","",""
"159","3087807","DD1548","299","71.4","2026-04-13","463","16.72","0.30","0","4","1.42","","19","-4.85"
"159","3087807","DD1548","300","69.4","2026-04-14","492","","","0","2","1.42","","2","-5.51"
"61","3086148","DD1550","266","50.3","2026-04-13","467","13.69","0.22","0","3","1.38","","9","-3.09"
"61","3086148","DD1550","267","49.6","2026-04-14","501","","","0","2","1.36","","17","-2.87"
"155","3086104","DD1551","296","48.1","2026-04-13","492","8.25","0.16","0","2","1.20","","23","-2.20"
"155","3086104","DD1551","297","47.0","2026-04-14","387","","","0","3","1.20","","11","-2.20"
"1183","","DD1553","","","2026-04-13","","","","","","","","",""
"1183","","DD1553","","","2026-04-14","","","","","","","","",""
"1184","","US DD1554","","","2026-04-13","","","","","","","","",""
"1184","","US DD1554","","","2026-04-14","","","","","","","","",""
"106","3087159","US DD1556","","","2026-04-13","213","","","","","","","",""
"106","3087159","US DD1556","","","2026-04-14","229","","","","","","","",""
"20","3086114","DD1558","153","51.1","2026-04-13","501","10.37","0.21","0","2","1.26","","3","-0.44"
"20","3086114","DD1558","154","50.7","2026-04-14","525","","","0","2","1.21","","1","-0.66"
"74","3087864","US DD1559","266","56.7","2026-04-13","546","13.90","0.19","0","3","1.41","","5","1.10"
"74","3087864","US DD1559","267","57.3","2026-04-14","517","","","0","2","1.39","","5","1.10"
"264","6633230","US DD1560","279","47.6","2026-04-13","496","9.45","0.11","0","2","1.38","","1","-0.66"
"264","6633230","US DD1560","280","46.7","2026-04-14","508","","","0","2","1.35","","0","-1.10"
"165","5925519","US DD1563","291","54.2","2026-04-13","566","10.79","0.12","0","2","1.28","","4","1.32"
"165","5925519","US DD1563","292","52.7","2026-04-14","567","","","0","2","1.27","","3","-0.22"
"186","3087125","US DD1564","253","65.9","2026-04-13","579","14.60","0.20","0","3","1.28","","8","-7.28"
"186","3087125","US DD1564","254","60.8","2026-04-14","535","","","0","3","1.32","","1","-10.58"
"84","3086109","US DD1565","257","80.7","2026-04-13","449","14.74","0.22","0","3","1.14","","11","-7.94"
"84","3086109","US DD1565","258","75.6","2026-04-14","514","","","0","3","1.22","","12","-11.02"
"25","3087364","US DD1567","284","28.4","2026-04-13","329","7.55","0.11","0","2","1.36","","8","-2.43"
"25","3087364","US DD1567","285","29.1","2026-04-14","316","","","0","2","1.37","","3","-0.88"
"168","3183540","US DD1568","260","82.7","2026-04-13","534","15.60","0.37","0","4","1.12","","12","-0.88"
"168","3183540","US DD1568","261","83.8","2026-04-14","521","","","0","3","1.14","","9","1.32"
"1200","","US DD1569","","","2026-04-13","","","","","","","","",""
"1200","","US DD1569","","","2026-04-14","","","","","","","","",""
"1201","","US DD1570","","","2026-04-13","","","","","","","","",""
"1201","","US DD1570","","","2026-04-14","","","","","","","","",""
"10","3086174","US DD1571","272","53.8","2026-04-13","527","5.50","0.06","0","2","1.33","","3","-5.07"
"10","3086174","US DD1571","273","53.1","2026-04-14","542","","","0","1","1.30","","11","-3.97"
"345","3184368","US DD1572","20","47.6","2026-04-13","582","12.35","0.28","3","2","1.23","","5","6.39"
"345","3184368","US DD1572","21","62.8","2026-04-14","515","","","5","2","1.08","","5","20.28"
"263","6634659","US DD1573","157","31.3","2026-04-13","397","13.97","0.19","2","2","1.26","","0","-4.19"
"263","6634659","US DD1573","158","28.4","2026-04-14","277","","","0","1","1.25","","0","-5.95"
"99","3352005","US DD1585","249","54.2","2026-04-13","530","15.38","0.23","0","3","1.33","","4","-2.43"
"99","3352005","US DD1585","250","52.5","2026-04-14","515","","","0","2","1.30","","2","-3.31"
"185","3087303","US DD1586","245","45.2","2026-04-13","544","17.35","0.31","2","2","1.16","","2","-10.14"
"185","3087303","US DD1586","246","45.2","2026-04-14","558","","","2","0","1.07","","0","-8.38"
"1219","","US DD1589","","","2026-04-13","","","","","","","","",""
"1219","","US DD1589","","","2026-04-14","","","","","","","","",""
